,apartment_name,build_year,area,floor,dong,road_name,road_name_bonbun,jibun,deal_amount,deal_day
1874,당리반도보라맨션,1992,84.7,4, 당리동,제석로79번길,00011,180,"    28,500",2022.3.30
1875,강변타워,1993,58.68,5, 하단동,하신번영로261번길,00013,1165-14,"    11,900",2022.3.1
1876,하단삼창,2001,84.745,14, 하단동,괴정로,00076,277,"    27,500",2022.3.2
1877,하단지음주상복합,2019,38.1265,4, 하단동,낙동대로,00499,511-24,"    18,700",2022.3.2
1878,하단동에스케이뷰,2004,84.7737,3, 하단동,하신번영로,00400,1217-1,"    39,000",2022.3.2
1879,하단청구,1999,59.805,14, 하단동,낙동대로520번길,00014,717-1,"    20,400",2022.3.5
1880,헤리츠리더스하단,2021,49.6903,22, 하단동,낙동대로457번길,00005,618-1,"    27,000",2022.3.8
1881,하단동에스케이뷰,2004,59.6715,4, 하단동,하신번영로,00400,1217-1,"    27,500",2022.3.11
1882,헤리츠리더스하단,2021,49.6903,12, 하단동,낙동대로457번길,00005,618-1,"    25,000",2022.3.15
1883,헤리츠리더스하단,2021,49.6903,26, 하단동,낙동대로457번길,00005,618-1,"    27,000",2022.3.15
1884,가락타운3,1992,84.96,14, 하단동,하신중앙로,00265,1175,"    34,000",2022.3.18
1885,하단에덴,1979,83.54,3, 하단동,낙동대로516번길,00048,494-3,"    17,000",2022.3.19
1886,가락타운2,1992,138.56,7, 하단동,하신번영로,00233,1175,"    54,300",2022.3.20
1887,가락타운3,1992,84.93,1, 하단동,하신중앙로,00265,1175,"    28,000",2022.3.20
1888,가락타운3,1992,84.96,14, 하단동,하신중앙로,00265,1175,"    31,500",2022.3.25
1889,가락타운3,1992,84.93,15, 하단동,하신중앙로,00265,1175,"    33,700",2022.3.26
1890,옥돌골든아르빌,2000,84.91,8, 하단동,하신번영로,00320,885-17,"    17,500",2022.3.29
1891,하단한신원룸,1998,26.66,2, 하단동,승학로17번길,00082,717-2,"     6,250",2022.3.29
1892,청솔맨션,1984,46.2,4, 신평동,장평로,00336,14-1,"     7,550",2022.3.1
1893,덕경네오빌,2003,83.67,7, 신평동,하신중앙로,00180,408-10,"    16,700",2022.3.1
1894,한신,1993,136.65,16, 신평동,비봉로,00042,425,"    24,300",2022.3.4
1895,신평럭키무지개타운(206-5),1990,143.51,15, 신평동,신산북로43번길,00043,206-5,"    21,000",2022.3.5
1896,로얄이스트,1991,163.92,2, 동대신동2가,중앙공원로,00039,1-46,"    29,000",2022.3.28
1897,덕산,1981,131.6,4, 동대신동3가,망양로111번길,00012,63-183,"    17,500",2022.3.1
1898,문화,1971,66.12,2, 동대신동3가,구덕로,00350,173,"    22,400",2022.3.10
1899,브라운스톤하이포레,2020,84.94,11, 동대신동3가,동대로19번길,00032,553,"    67,000",2022.3.19
1900,유니온캐슬2차,2004,67.52,9, 서대신동1가,대영로46번길,00017,54-17,"    20,750",2022.3.1
1901,대신푸르지오1차,2018,84.6518,30, 서대신동1가,대영로38번길,00011,283,"    82,000",2022.3.5
1902,서대신부백더자연애아파트,2019,40.24,9, 서대신동1가,대영로46번길,00007,54-5,"    18,500",2022.3.25
1903,대신푸르지오1차,2018,59.879,5, 서대신동1가,대영로38번길,00011,283,"    55,200",2022.3.26
1904,에르모사,2011,78.24,8, 서대신동1가,대영로38번길,00018,143,"    23,000",2022.3.29
1905,보람,2005,84.975,6, 서대신동2가,대영로,00024,270,"    30,200",2022.3.4
1906,대신타워빌,2003,34.815,7, 서대신동3가,망양로,00050,249-20,"     7,600",2022.3.1
1907,대신타워빌,2003,31.5,4, 서대신동3가,망양로,00050,249-20,"     6,800",2022.3.2
1908,한우리타워,2013,81.11,4, 서대신동3가,구덕로333번길,00005,387-18,"    25,000",2022.3.3
1909,백리휴먼빌리지,2013,81.67,5, 서대신동3가,대영로45번길,00086,294-10,"    23,200",2022.3.8
1910,대신썬빌리지A,2001,84.95,9, 서대신동3가,구덕로333번길,00011,384-5,"    27,300",2022.3.11
1911,한우리타워,2013,84.24,3, 서대신동3가,구덕로333번길,00005,387-18,"    26,800",2022.3.11
1912,대림e편한세상,1998,84.87,10, 서대신동3가,보수대로320번길,00011,19-9,"    23,000",2022.3.16
1913,협성르네상스,2001,155.57,2, 서대신동3가,대티로,00159,694-1,"    56,000",2022.3.19
1914,대신더샵,2018,59.93,2, 서대신동3가,꽃마을로,00048,769,"    44,800",2022.3.19
1915,대신롯데캐슬,2014,59.8839,10, 서대신동3가,대티로,00161,762,"    42,800",2022.3.19
1916,대림e편한세상,1998,59.85,12, 서대신동3가,보수대로320번길,00011,19-9,"    16,500",2022.3.22
1917,금호어울림,2004,84.99,2, 서대신동3가,꽃마을로,00057,31-57,"    26,800",2022.3.23
1918,금호어울림,2004,110.7,14, 서대신동3가,꽃마을로,00057,31-57,"    43,000",2022.3.24
1919,화인아트빌리지,1993,198.08,5, 서대신동3가,시약로,00122,31-13,"    36,000",2022.3.26
1920,대신더샵,2018,59.93,16, 서대신동3가,꽃마을로,00048,769,"    52,800",2022.3.26
1921,서대센츄럴타운,2003,84.92,6, 서대신동3가,구덕로,00335,293-10,"    24,950",2022.3.26
1922,남명더라우부용,2021,49.8302,12, 부용동1가,구덕로,00234,69-7,"    28,000",2022.3.11
1923,서원블루오션D동,2017,71.5362,14, 부민동1가,구덕로222번길,00013,10-1,"    33,000",2022.3.31
1924,토성동봄여름가을겨울,2015,60.45,4, 토성동1가,까치고개로245번길,00017,3-2,"    24,400",2022.3.4
1925,토성동봄여름가을겨울,2015,64.025,3, 토성동1가,까치고개로245번길,00017,3-2,"    24,750",2022.3.11
1926,한성그린아파트,2016,51.11,8, 토성동2가,까치고개로239번길,00017,8-7,"    19,000",2022.3.12
1927,일광,2016,25.5,10, 아미동2가,까치고개로,00189,123-1,"    10,400",2022.3.9
1928,아크로폴리스,2003,24.48,10, 토성동5가,구덕로,00135,46-1,"     6,200",2022.3.3
1929,해오름,2006,84.94,4, 토성동5가,구덕로,00130,34-3,"    28,300",2022.3.4
1930,해오름,2006,84.94,4, 토성동5가,구덕로,00130,34-3,"    28,300",2022.3.4
1931,아크로폴리스,2003,84.422,12, 토성동5가,구덕로,00135,46-1,"    21,000",2022.3.12
1932,서원스위트홈,2004,84.19,13, 토성동5가,구덕로,00138,32,"    25,800",2022.3.15
1933,서영펠로우,2012,70.13,9, 토성동5가,구덕로134번길,00019,19-1,"    21,500",2022.3.30
1934,초원맨션,1986,57.88,3, 초장동,초장로27번길,00038,75-20,"    20,000",2022.3.11
1935,초원맨션,1986,57.88,3, 초장동,초장로27번길,00038,75-20,"    20,000",2022.3.11
1936,충무에코팰리스2차,2017,83.92,9, 충무동1가,충무대로,00277,26-4,"    41,000",2022.3.20
1937,민송베른시티,2016,82.22,6, 남부민동,충무대로241번길,00012,643-13,"    31,000",2022.3.23
1938,송도자유비치,1997,79.02,7, 암남동,천해로7번길,00033,81-12,"    14,500",2022.3.5
1939,삼경빌라맨션,1989,84.58,5, 암남동,감천로,00277,81-23,"    17,500",2022.3.6
1940,송도동일스위트,2006,71.225,8, 암남동,성산길,00047,16-6,"    20,700",2022.3.8
1941,송도삼정비치맨션,1988,48.87,14, 암남동,충무대로,00064,206-1,"    16,000",2022.3.11
1942,송도자유비치,1997,79.02,14, 암남동,천해로7번길,00033,81-12,"    16,200",2022.3.12
1943,송도정림비치타운,1993,107.08,15, 암남동,감천로,00271,64-2,"    20,000",2022.3.16
1944,삼경빌라맨션,1989,84.58,9, 암남동,감천로,00277,81-23,"    17,200",2022.3.18
1945,송도정림비치타운,1993,108.81,14, 암남동,감천로,00271,64-2,"    22,000",2022.3.18
1946,이편한세상3차,2005,84.977,5, 망미동,좌수영로,00192,1136,"    56,500",2022.3.5
1947,수영SKVIEW1단지,2019,59.9642,11, 망미동,망미배산로,00056,1176,"    59,500",2022.3.7
1948,그린빌,2003,83.16,2, 망미동,연수로252번길,00028,970,"    27,000",2022.3.11
1949,수영SKVIEW1단지,2019,73.4868,14, 망미동,망미배산로,00056,1176,"    60,000",2022.3.13
1950,로얄베스토피아,1993,84.42,1, 망미동,과정로85번길,00070,941-1,"    23,000",2022.3.14
1951,로얄베스토피아,1993,117.62,8, 망미동,과정로85번길,00070,941-1,"    30,000",2022.3.15
1952,삼성,1991,84.95,10, 망미동,망미로30번길,00023,777,"    41,300",2022.3.17
1953,수영SKVIEW1단지,2019,59.9694,23, 망미동,망미배산로,00056,1176,"    58,500",2022.3.19
1954,로얄베스토피아,1993,84.42,8, 망미동,과정로85번길,00070,941-1,"    24,000",2022.3.21
1955,로얄베스토피아,1993,84.43,12, 망미동,과정로85번길,00070,941-1,"    21,000",2022.3.25
1956,망미이진캐스빌,2017,65.6123,8, 망미동,망미로30번길,00051,1159,"    41,500",2022.3.26
1957,삼성,1991,84.59,4, 망미동,망미로30번길,00023,777,"    37,900",2022.3.28
1958,협진태양맨션A동,1978,67.9,3, 망미동,망미번영로63번길,00069,408-1,"    19,700",2022.3.29
1959,협진태양맨션A동,1978,67.9,3, 망미동,망미번영로63번길,00069,408-1,"    19,700",2022.3.29
1960,해운맨숀,1982,59.37,3, 수영동,연수로391번길,00005,456-10,"    19,700",2022.3.11
1961,엑스젠플레이스,2019,42.08,15, 수영동,연수로,00403,450-14,"    23,300",2022.3.26
1962,센텀비스타동원2차,2017,84.9275,2, 민락동,무학로63번길,00142,774,"    81,500",2022.3.5
1963,이진빌라,1992,84.87,6, 민락동,민락로6번길,00049,36-3,"    54,000",2022.3.8
1964,민락동신화하니엘그린시티공동주택,2016,33.6474,9, 민락동,민락본동로,00007,772,"    13,400",2022.3.8
1965,진로비치(101~103동),1997,59.36,3, 민락동,광안해변로294번길,00007,113-23,"    38,500",2022.3.10
1966,진로비치(101~103동),1997,84.86,6, 민락동,광안해변로294번길,00007,113-23,"    52,000",2022.3.11
1967,e편한세상오션테라스1단지,2020,91.9754,20, 민락동,광안해변로326번길,00010,780,"   110,000",2022.3.11
1968,광안현대하이페리온,2007,177.8328,8, 민락동,광남로223번길,00031,266,"   105,000",2022.3.15
1969,태창파크,1988,60.8,3, 민락동,광남로,00271,11-1,"    36,900",2022.3.18
1970,센텀비스타동원2차,2017,84.9414,18, 민락동,무학로63번길,00142,774,"    94,000",2022.3.21
1971,"진로비치(201,202동)",1997,84.86,8, 민락동,광안해변로312번길,00011,113-21,"    50,900",2022.3.25
1972,민락동신화하니엘그린시티공동주택,2016,28.2728,3, 민락동,민락본동로,00007,772,"    11,900",2022.3.26
1973,e편한세상오션테라스3단지,2020,159.9487,20, 민락동,광안해변로326번길,00032,783,"   238,000",2022.3.27
1974,광원,1995,130.905,8, 광안동,광일로,00063,526-1,"    64,300",2022.3.3
1975,쌍용예가디오션,2014,84.9897,29, 광안동,광안로,00020,1330,"   120,000",2022.3.4
1976,태림,1982,83.57,5, 광안동,남천바다로21번길,00079,177-6,"    49,500",2022.3.5
1977,파크블루V,2014,42.51,8, 광안동,장대골로,00008,567-31,"    19,400",2022.3.5
1978,광일센텀스카이뷰,2016,54.03,7, 광안동,광서로10번길,00010,688-23,"    22,000",2022.3.8
1979,에이스로얄팰리스,2019,17.24,5, 광안동,광남로,00102,199-2,"    11,500",2022.3.8
1980,월드파크,2014,47.91,2, 광안동,장대골로7번길,00051,744-18,"    20,000",2022.3.9
1981,류빈비치빌,2003,84.89,11, 광안동,광남로,00150,191-6,"    34,000",2022.3.12
1982,강산마을,2002,20.93,2, 광안동,무학로9번길,00007,116-15,"     5,276",2022.3.17
1983,강산마을,2002,19.11,5, 광안동,무학로9번길,00007,116-15,"     5,276",2022.3.17
1984,강산마을,2002,20.93,5, 광안동,무학로9번길,00007,116-15,"     5,832",2022.3.17
1985,강산마을,2002,21.42,4, 광안동,무학로9번길,00007,116-15,"     5,832",2022.3.17
1986,강산마을,2002,19.99,4, 광안동,무학로9번길,00007,116-15,"     6,017",2022.3.17
1987,강산마을,2002,19.11,4, 광안동,무학로9번길,00007,116-15,"     5,462",2022.3.17
1988,강산마을,2002,20.93,4, 광안동,무학로9번길,00007,116-15,"     6,017",2022.3.17
1989,강산마을,2002,21.42,3, 광안동,무학로9번길,00007,116-15,"     5,647",2022.3.17
1990,강산마을,2002,19.99,3, 광안동,무학로9번길,00007,116-15,"     5,647",2022.3.17
1991,강산마을,2002,19.11,3, 광안동,무학로9번길,00007,116-15,"     5,091",2022.3.17
1992,강산마을,2002,20.93,3, 광안동,무학로9번길,00007,116-15,"     5,647",2022.3.17
1993,강산마을,2002,21.42,2, 광안동,무학로9번길,00007,116-15,"     5,462",2022.3.17
1994,강산마을,2002,19.99,2, 광안동,무학로9번길,00007,116-15,"     5,276",2022.3.17
1995,강산마을,2002,19.11,2, 광안동,무학로9번길,00007,116-15,"     4,536",2022.3.17
1996,삼익퓨쳐타워,2006,59.94,22, 거제동,명륜로2번길,00007,36-8,"    34,400",2022.3.3
1997,동래화신타운,1995,59.925,5, 거제동,거제천로287번길,00014,1461-1,"    26,500",2022.3.5
1998,연제그린타워,1999,107.98,2, 거제동,거제천로87번길,00030,577-1,"    41,800",2022.3.5
1999,연제그린타워,1999,59.71,5, 거제동,거제천로87번길,00030,577-1,"    19,300",2022.3.10
2000,거제동월드메르디앙,2005,84.9953,3, 거제동,거제천로,00233,1468-1,"    74,000",2022.3.11
2001,청마마이우스,2003,35.0625,5, 거제동,명륜로,00014,150-8,"     9,800",2022.3.12
2002,거제센트럴자이,2018,59.9635,1, 거제동,법원북로,00093,1519,"    63,000",2022.3.12
2003,거제동월드메르디앙,2005,127.165,8, 거제동,거제천로,00233,1468-1,"    83,000",2022.3.12
2004,한양,1985,84.81,6, 거제동,중앙대로1226번길,00004,129-1,"    79,000",2022.3.14
2005,대원,1983,44.37,5, 거제동,거제대로108번길,00016,728-1,"    21,500",2022.3.15
2006,유림아시아드,2001,84.9706,8, 거제동,해맞이로,00023,714-144,"    41,000",2022.3.15
2007,대원,1983,77.76,4, 거제동,거제대로108번길,00016,728-1,"    31,000",2022.3.16
2008,큐브빌,2016,49.736,8, 거제동,거제시장로,00036,589-11,"    21,300",2022.3.16
2009,유림아시아드,2001,146.1027,10, 거제동,해맞이로,00023,714-144,"    65,000",2022.3.17
2010,청마마이우스,2003,35.0625,9, 거제동,명륜로,00014,150-8,"     9,500",2022.3.18
2011,거제2차현대홈타운,2002,59.676,1, 거제동,법원북로,00016,1479,"    58,500",2022.3.20
2012,거제1차현대홈타운,2001,59.93,9, 거제동,법원북로,00034,1481,"    53,000",2022.3.22
2013,노블파크,2017,73.66,10, 거제동,월드컵대로,00258,1088-1,"    34,900",2022.3.25
2014,버드나무,1982,54.48,3, 거제동,거제시장로14번길,00055,453-3,"    16,000",2022.3.26
2015,대원,1983,61.74,3, 거제동,거제대로108번길,00016,728-1,"    28,700",2022.3.27
2016,현대타운,1995,59.73,3, 거제동,아시아드대로46번길,00015,1025,"    33,400",2022.3.28
2017,삼익,1979,62.64,4, 연산동,중앙대로,01164,578-1,"    39,700",2022.3.3
2018,웰메이드홈,2017,49.1347,5, 연산동,월드컵대로,00064,699-3,"    20,000",2022.3.3
2019,연산동일동미라주더스타,2017,77.3526,22, 연산동,반송로,00080,2335,"    59,000",2022.3.3
2020,연제힐스테이트,2008,133.1457,11, 연산동,연제로,00021,862,"    71,000",2022.3.3
2021,태광맨션(418-5),1980,50.28,1, 연산동,과정로,00173,418-5,"    21,000",2022.3.3
2022,더샵파크시티,2015,84.97,15, 연산동,안연로,00033,2311,"    72,000",2022.3.4
2023,에이젠아파트,2008,83.0575,10, 연산동,중앙대로1065번길,00050,1299-6,"    22,000",2022.3.5
2024,명품블루파크,2018,46.5394,2, 연산동,과정로251번길,00045,408-24,"    18,800",2022.3.5
2025,연산엘지,1999,59.997,20, 연산동,고분로,00200,243-18,"    30,000",2022.3.7
2026,연제롯데캐슬데시앙,2018,84.83,32, 연산동,월드컵대로,00055,2341,"    84,500",2022.3.7
2027,케이에이치마이우스,2013,43.287,11, 연산동,신촌로,00012,1492-3,"    16,900",2022.3.7
2028,송파지오스4,2003,77.7,5, 연산동,고분로235번길,00023,478-4,"    18,500",2022.3.7
2029,청우하이빌,2003,24.64,3, 연산동,월드컵대로153번길,00096,1495-4,"     4,500",2022.3.7
2030,연산아이브,2016,42.3652,7, 연산동,중앙대로1134번길,00046,588-5,"    17,700",2022.3.8
2031,연산동일동미라주더스타,2017,70.9956,11, 연산동,반송로,00080,2335,"    59,000",2022.3.9
2032,삼경,1981,57.85,1, 연산동,과정로294번가길,00026,346-1,"    16,000",2022.3.10
2033,청우하이빌,2003,26.25,5, 연산동,월드컵대로153번길,00096,1495-4,"     5,200",2022.3.10
2034,연산센터빌,1995,59.86,11, 연산동,거제천로230번길,00053,585-6,"    26,200",2022.3.10
2035,연산엘지,1999,60,14, 연산동,고분로,00200,243-18,"    33,000",2022.3.10
2036,동서연천타워,1993,80.25,2, 연산동,톳고개로,00030,1,"    17,800",2022.3.11
2037,아이유파크(IU-PARK),2017,58.9104,21, 연산동,연수로,00179,1866-2,"    34,200",2022.3.11
2038,연제롯데캐슬데시앙,2018,59.94,3, 연산동,월드컵대로,00055,2341,"    60,500",2022.3.11
2039,어반힐즈,2018,54.75,7, 연산동,월드컵대로,00030,684-2,"    31,640",2022.3.11
2040,에이스리버팰리스,2016,45.23,9, 연산동,과정로,00262,382-26,"    16,300",2022.3.11
2041,연산엘지,1999,119.25,25, 연산동,고분로,00200,243-18,"    67,000",2022.3.11
2042,대우,2000,59.946,20, 연산동,토곡남로,00015,30-1,"    28,000",2022.3.12
2043,신우피렌체,2012,76.58,6, 연산동,거제천로118번길,00051,1481-9,"    27,000",2022.3.12
2044,영일아트빌,2002,84.85,3, 연산동,과정로164번길,00005,469-20,"    21,000",2022.3.12
2045,영일아트빌,2002,84.85,3, 연산동,과정로164번길,00005,469-20,"    21,000",2022.3.12
2046,로웰타워,2019,51.4494,12, 대교동1가,봉래나루로,00048,64-1,"    22,000",2022.3.26
2047,대동,1975,40.13,4, 대평동1가,대평로19번길,00012,119,"     5,500",2022.3.17
2048,퀸페로스,2016,84.98,10, 남항동1가,남항로31번길,00015,170-1,"    29,000",2022.3.3
2049,한울시너스,2014,48.14,7, 남항동1가,남항로9번길,00005,51-1,"    17,200",2022.3.8
2050,한울시너스,2014,43.55,15, 남항동1가,남항로9번길,00005,51-1,"    17,500",2022.3.16
2051,퀸페로스,2016,84.98,7, 남항동1가,남항로31번길,00015,170-1,"    29,400",2022.3.19
2052,남항부백자연애,2016,61.48,7, 남항동1가,절영로35번길,00046,217-1,"    29,000",2022.3.22
2053,남항부백자연애,2016,42.52,3, 남항동1가,절영로35번길,00046,217-1,"    18,900",2022.3.26
2054,남항화랑맨션,1984,83.16,1, 남항동3가,절영로94번길,00014,100,"    20,700",2022.3.15
2055,청성,2011,84.95,9, 영선동2가,영선대로,00089,67-1,"    24,100",2022.3.2
