아파트명,건축일,주소,세대,동,평,매매시세,전세시세,면적,층,실거래가(만원),거래일자,URL,이미지URL
협진태양,1981,부산시 사하구 괴정동,300세대,총9동,67㎡ ~ 89㎡,"3억2,000 ~ 4억1,000","7,000 ~ 1억2,500",70.02,1,34500,2021.5.11,https://new.land.naver.com/complexes/6401?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20210129_214%2Fapt_realimage_1611884343671pzaVi_JPEG%2F31dab973e60f59aa59f50b09bf8749d2.jpg
협진태양,1981,부산시 사하구 괴정동,300세대,총9동,67㎡ ~ 89㎡,"3억2,000 ~ 4억1,000","7,000 ~ 1억2,500",61.12,1,33500,2021.8.20,https://new.land.naver.com/complexes/6401?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20210129_214%2Fapt_realimage_1611884343671pzaVi_JPEG%2F31dab973e60f59aa59f50b09bf8749d2.jpg
협진태양,1981,부산시 사하구 괴정동,300세대,총9동,67㎡ ~ 89㎡,"3억2,000 ~ 4억1,000","7,000 ~ 1억2,500",70.02,2,36000,2021.9.7,https://new.land.naver.com/complexes/6401?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20210129_214%2Fapt_realimage_1611884343671pzaVi_JPEG%2F31dab973e60f59aa59f50b09bf8749d2.jpg
협진태양,1981,부산시 사하구 괴정동,300세대,총9동,67㎡ ~ 89㎡,"3억2,000 ~ 4억1,000","7,000 ~ 1억2,500",61.12,2,34600,2021.9.14,https://new.land.naver.com/complexes/6401?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20210129_214%2Fapt_realimage_1611884343671pzaVi_JPEG%2F31dab973e60f59aa59f50b09bf8749d2.jpg
협진태양,1981,부산시 사하구 괴정동,300세대,총9동,67㎡ ~ 89㎡,"3억2,000 ~ 4억1,000","7,000 ~ 1억2,500",61.12,3,35000,2021.9.17,https://new.land.naver.com/complexes/6401?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20210129_214%2Fapt_realimage_1611884343671pzaVi_JPEG%2F31dab973e60f59aa59f50b09bf8749d2.jpg
삼익,1978,부산시 사하구 괴정동,144세대,총1동,54㎡ ~ 138㎡,"3억2,000 ~ 6억4,000","6,500 ~ 1억8,000",64.43,1,28000,2020.1.15,https://new.land.naver.com/complexes/6169?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2F20130212_292%2Fwwlucky_1360666256099gTvrL_JPEG%2F%25B3%25D7%25C0%25CC%25B9%25F6%25BB%25EF%25C0%25CD%25C0%25FC%25B0%25E6.jpg
삼익,1978,부산시 사하구 괴정동,144세대,총1동,54㎡ ~ 138㎡,"3억2,000 ~ 6억4,000","6,500 ~ 1억8,000",43.04,11,21100,2020.2.13,https://new.land.naver.com/complexes/6169?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2F20130212_292%2Fwwlucky_1360666256099gTvrL_JPEG%2F%25B3%25D7%25C0%25CC%25B9%25F6%25BB%25EF%25C0%25CD%25C0%25FC%25B0%25E6.jpg
삼익,1978,부산시 사하구 괴정동,144세대,총1동,54㎡ ~ 138㎡,"3억2,000 ~ 6억4,000","6,500 ~ 1억8,000",78.31,12,38500,2020.3.21,https://new.land.naver.com/complexes/6169?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2F20130212_292%2Fwwlucky_1360666256099gTvrL_JPEG%2F%25B3%25D7%25C0%25CC%25B9%25F6%25BB%25EF%25C0%25CD%25C0%25FC%25B0%25E6.jpg
삼익,1978,부산시 사하구 괴정동,144세대,총1동,54㎡ ~ 138㎡,"3억2,000 ~ 6억4,000","6,500 ~ 1억8,000",78.31,10,38000,2020.4.25,https://new.land.naver.com/complexes/6169?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2F20130212_292%2Fwwlucky_1360666256099gTvrL_JPEG%2F%25B3%25D7%25C0%25CC%25B9%25F6%25BB%25EF%25C0%25CD%25C0%25FC%25B0%25E6.jpg
삼익,1978,부산시 사하구 괴정동,144세대,총1동,54㎡ ~ 138㎡,"3억2,000 ~ 6억4,000","6,500 ~ 1억8,000",43.04,7,23800,2020.5.8,https://new.land.naver.com/complexes/6169?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2F20130212_292%2Fwwlucky_1360666256099gTvrL_JPEG%2F%25B3%25D7%25C0%25CC%25B9%25F6%25BB%25EF%25C0%25CD%25C0%25FC%25B0%25E6.jpg
삼익,1978,부산시 사하구 괴정동,144세대,총1동,54㎡ ~ 138㎡,"3억2,000 ~ 6억4,000","6,500 ~ 1억8,000",43.04,3,24500,2020.5.9,https://new.land.naver.com/complexes/6169?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2F20130212_292%2Fwwlucky_1360666256099gTvrL_JPEG%2F%25B3%25D7%25C0%25CC%25B9%25F6%25BB%25EF%25C0%25CD%25C0%25FC%25B0%25E6.jpg
삼익,1978,부산시 사하구 괴정동,144세대,총1동,54㎡ ~ 138㎡,"3억2,000 ~ 6억4,000","6,500 ~ 1억8,000",78.31,8,41800,2020.5.16,https://new.land.naver.com/complexes/6169?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2F20130212_292%2Fwwlucky_1360666256099gTvrL_JPEG%2F%25B3%25D7%25C0%25CC%25B9%25F6%25BB%25EF%25C0%25CD%25C0%25FC%25B0%25E6.jpg
삼익,1978,부산시 사하구 괴정동,144세대,총1동,54㎡ ~ 138㎡,"3억2,000 ~ 6억4,000","6,500 ~ 1억8,000",78.31,12,41000,2020.6.15,https://new.land.naver.com/complexes/6169?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2F20130212_292%2Fwwlucky_1360666256099gTvrL_JPEG%2F%25B3%25D7%25C0%25CC%25B9%25F6%25BB%25EF%25C0%25CD%25C0%25FC%25B0%25E6.jpg
삼익,1978,부산시 사하구 괴정동,144세대,총1동,54㎡ ~ 138㎡,"3억2,000 ~ 6억4,000","6,500 ~ 1억8,000",108.26,3,56000,2020.7.7,https://new.land.naver.com/complexes/6169?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2F20130212_292%2Fwwlucky_1360666256099gTvrL_JPEG%2F%25B3%25D7%25C0%25CC%25B9%25F6%25BB%25EF%25C0%25CD%25C0%25FC%25B0%25E6.jpg
삼익,1978,부산시 사하구 괴정동,144세대,총1동,54㎡ ~ 138㎡,"3억2,000 ~ 6억4,000","6,500 ~ 1억8,000",43.04,3,36000,2020.7.8,https://new.land.naver.com/complexes/6169?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2F20130212_292%2Fwwlucky_1360666256099gTvrL_JPEG%2F%25B3%25D7%25C0%25CC%25B9%25F6%25BB%25EF%25C0%25CD%25C0%25FC%25B0%25E6.jpg
삼익,1978,부산시 사하구 괴정동,144세대,총1동,54㎡ ~ 138㎡,"3억2,000 ~ 6억4,000","6,500 ~ 1억8,000",108.26,9,55000,2020.12.4,https://new.land.naver.com/complexes/6169?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2F20130212_292%2Fwwlucky_1360666256099gTvrL_JPEG%2F%25B3%25D7%25C0%25CC%25B9%25F6%25BB%25EF%25C0%25CD%25C0%25FC%25B0%25E6.jpg
삼익,1978,부산시 사하구 괴정동,144세대,총1동,54㎡ ~ 138㎡,"3억2,000 ~ 6억4,000","6,500 ~ 1억8,000",64.43,2,51000,2020.12.5,https://new.land.naver.com/complexes/6169?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2F20130212_292%2Fwwlucky_1360666256099gTvrL_JPEG%2F%25B3%25D7%25C0%25CC%25B9%25F6%25BB%25EF%25C0%25CD%25C0%25FC%25B0%25E6.jpg
삼익,1978,부산시 사하구 괴정동,144세대,총1동,54㎡ ~ 138㎡,"3억2,000 ~ 6억4,000","6,500 ~ 1억8,000",78.31,10,53000,2022.5.6,https://new.land.naver.com/complexes/6169?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2F20130212_292%2Fwwlucky_1360666256099gTvrL_JPEG%2F%25B3%25D7%25C0%25CC%25B9%25F6%25BB%25EF%25C0%25CD%25C0%25FC%25B0%25E6.jpg
천일로얄,1982,부산시 사하구 괴정동,115세대,총2동,52㎡ ~ 99㎡,2억 ~ 4억,"5,500 ~ 1억1,000",84.46,1,28700,2020.1.16,https://new.land.naver.com/complexes/13406?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_168%2Fland_system_1303373784052TSxgY_JPEG%2Fdetail_13406_4.jpg
천일로얄,1982,부산시 사하구 괴정동,115세대,총2동,52㎡ ~ 99㎡,2억 ~ 4억,"5,500 ~ 1억1,000",84.46,4,27700,2020.1.17,https://new.land.naver.com/complexes/13406?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_168%2Fland_system_1303373784052TSxgY_JPEG%2Fdetail_13406_4.jpg
천일로얄,1982,부산시 사하구 괴정동,115세대,총2동,52㎡ ~ 99㎡,2억 ~ 4억,"5,500 ~ 1억1,000",84.46,4,28000,2020.3.17,https://new.land.naver.com/complexes/13406?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_168%2Fland_system_1303373784052TSxgY_JPEG%2Fdetail_13406_4.jpg
천일로얄,1982,부산시 사하구 괴정동,115세대,총2동,52㎡ ~ 99㎡,2억 ~ 4억,"5,500 ~ 1억1,000",52.76,4,21000,2020.6.8,https://new.land.naver.com/complexes/13406?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_168%2Fland_system_1303373784052TSxgY_JPEG%2Fdetail_13406_4.jpg
천일로얄,1982,부산시 사하구 괴정동,115세대,총2동,52㎡ ~ 99㎡,2억 ~ 4억,"5,500 ~ 1억1,000",84.46,3,29750,2020.6.10,https://new.land.naver.com/complexes/13406?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_168%2Fland_system_1303373784052TSxgY_JPEG%2Fdetail_13406_4.jpg
천일로얄,1982,부산시 사하구 괴정동,115세대,총2동,52㎡ ~ 99㎡,2억 ~ 4억,"5,500 ~ 1억1,000",84.46,4,29500,2020.6.11,https://new.land.naver.com/complexes/13406?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_168%2Fland_system_1303373784052TSxgY_JPEG%2Fdetail_13406_4.jpg
천일로얄,1982,부산시 사하구 괴정동,115세대,총2동,52㎡ ~ 99㎡,2억 ~ 4억,"5,500 ~ 1억1,000",56.06,3,17000,2020.8.7,https://new.land.naver.com/complexes/13406?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_168%2Fland_system_1303373784052TSxgY_JPEG%2Fdetail_13406_4.jpg
천일로얄,1982,부산시 사하구 괴정동,115세대,총2동,52㎡ ~ 99㎡,2억 ~ 4억,"5,500 ~ 1억1,000",42.91,2,19200,2020.9.18,https://new.land.naver.com/complexes/13406?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_168%2Fland_system_1303373784052TSxgY_JPEG%2Fdetail_13406_4.jpg
천일로얄,1982,부산시 사하구 괴정동,115세대,총2동,52㎡ ~ 99㎡,2억 ~ 4억,"5,500 ~ 1억1,000",44.39,2,28800,2021.9.17,https://new.land.naver.com/complexes/13406?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_168%2Fland_system_1303373784052TSxgY_JPEG%2Fdetail_13406_4.jpg
신동양,1979,부산시 사하구 괴정동,273세대,총3동,85㎡ ~ 129㎡,"3억 ~ 4억4,000","1억3,000 ~ 2억2,000",62.48,13,22300,2020.1.18,https://new.land.naver.com/complexes/6218?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110422_93%2Fland_system_1303440169334hUpeM_JPEG%2FIMG_2652.jpg
신동양,1979,부산시 사하구 괴정동,273세대,총3동,85㎡ ~ 129㎡,"3억 ~ 4억4,000","1억3,000 ~ 2억2,000",62.48,2,23800,2020.2.12,https://new.land.naver.com/complexes/6218?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110422_93%2Fland_system_1303440169334hUpeM_JPEG%2FIMG_2652.jpg
신동양,1979,부산시 사하구 괴정동,273세대,총3동,85㎡ ~ 129㎡,"3억 ~ 4억4,000","1억3,000 ~ 2억2,000",82.98,1,28000,2020.3.13,https://new.land.naver.com/complexes/6218?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110422_93%2Fland_system_1303440169334hUpeM_JPEG%2FIMG_2652.jpg
신동양,1979,부산시 사하구 괴정동,273세대,총3동,85㎡ ~ 129㎡,"3억 ~ 4억4,000","1억3,000 ~ 2억2,000",62.48,6,23700,2020.3.26,https://new.land.naver.com/complexes/6218?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110422_93%2Fland_system_1303440169334hUpeM_JPEG%2FIMG_2652.jpg
신동양,1979,부산시 사하구 괴정동,273세대,총3동,85㎡ ~ 129㎡,"3억 ~ 4억4,000","1억3,000 ~ 2억2,000",62.48,11,24900,2020.3.30,https://new.land.naver.com/complexes/6218?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110422_93%2Fland_system_1303440169334hUpeM_JPEG%2FIMG_2652.jpg
신동양,1979,부산시 사하구 괴정동,273세대,총3동,85㎡ ~ 129㎡,"3억 ~ 4억4,000","1억3,000 ~ 2억2,000",62.48,9,24400,2020.4.1,https://new.land.naver.com/complexes/6218?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110422_93%2Fland_system_1303440169334hUpeM_JPEG%2FIMG_2652.jpg
신동양,1979,부산시 사하구 괴정동,273세대,총3동,85㎡ ~ 129㎡,"3억 ~ 4억4,000","1억3,000 ~ 2억2,000",62.48,12,23500,2020.4.11,https://new.land.naver.com/complexes/6218?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110422_93%2Fland_system_1303440169334hUpeM_JPEG%2FIMG_2652.jpg
신동양,1979,부산시 사하구 괴정동,273세대,총3동,85㎡ ~ 129㎡,"3억 ~ 4억4,000","1억3,000 ~ 2억2,000",82.98,8,31800,2020.4.13,https://new.land.naver.com/complexes/6218?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110422_93%2Fland_system_1303440169334hUpeM_JPEG%2FIMG_2652.jpg
신동양,1979,부산시 사하구 괴정동,273세대,총3동,85㎡ ~ 129㎡,"3억 ~ 4억4,000","1억3,000 ~ 2억2,000",82.98,11,31000,2020.4.21,https://new.land.naver.com/complexes/6218?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110422_93%2Fland_system_1303440169334hUpeM_JPEG%2FIMG_2652.jpg
신동양,1979,부산시 사하구 괴정동,273세대,총3동,85㎡ ~ 129㎡,"3억 ~ 4억4,000","1억3,000 ~ 2억2,000",62.48,8,24000,2020.5.4,https://new.land.naver.com/complexes/6218?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110422_93%2Fland_system_1303440169334hUpeM_JPEG%2FIMG_2652.jpg
신동양,1979,부산시 사하구 괴정동,273세대,총3동,85㎡ ~ 129㎡,"3억 ~ 4억4,000","1억3,000 ~ 2억2,000",82.98,11,31500,2020.5.12,https://new.land.naver.com/complexes/6218?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110422_93%2Fland_system_1303440169334hUpeM_JPEG%2FIMG_2652.jpg
신동양,1979,부산시 사하구 괴정동,273세대,총3동,85㎡ ~ 129㎡,"3억 ~ 4억4,000","1억3,000 ~ 2억2,000",119.54,2,31500,2020.5.16,https://new.land.naver.com/complexes/6218?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110422_93%2Fland_system_1303440169334hUpeM_JPEG%2FIMG_2652.jpg
신동양,1979,부산시 사하구 괴정동,273세대,총3동,85㎡ ~ 129㎡,"3억 ~ 4억4,000","1억3,000 ~ 2억2,000",82.98,13,30500,2020.6.5,https://new.land.naver.com/complexes/6218?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110422_93%2Fland_system_1303440169334hUpeM_JPEG%2FIMG_2652.jpg
신동양,1979,부산시 사하구 괴정동,273세대,총3동,85㎡ ~ 129㎡,"3억 ~ 4억4,000","1억3,000 ~ 2억2,000",82.98,13,30500,2020.6.5,https://new.land.naver.com/complexes/6218?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110422_93%2Fland_system_1303440169334hUpeM_JPEG%2FIMG_2652.jpg
신동양,1979,부산시 사하구 괴정동,273세대,총3동,85㎡ ~ 129㎡,"3억 ~ 4억4,000","1억3,000 ~ 2억2,000",82.98,13,30500,2020.6.5,https://new.land.naver.com/complexes/6218?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110422_93%2Fland_system_1303440169334hUpeM_JPEG%2FIMG_2652.jpg
신동양,1979,부산시 사하구 괴정동,273세대,총3동,85㎡ ~ 129㎡,"3억 ~ 4억4,000","1억3,000 ~ 2억2,000",82.98,13,30500,2020.6.5,https://new.land.naver.com/complexes/6218?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110422_93%2Fland_system_1303440169334hUpeM_JPEG%2FIMG_2652.jpg
신동양,1979,부산시 사하구 괴정동,273세대,총3동,85㎡ ~ 129㎡,"3억 ~ 4억4,000","1억3,000 ~ 2억2,000",62.48,11,25850,2020.7.2,https://new.land.naver.com/complexes/6218?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110422_93%2Fland_system_1303440169334hUpeM_JPEG%2FIMG_2652.jpg
신동양,1979,부산시 사하구 괴정동,273세대,총3동,85㎡ ~ 129㎡,"3억 ~ 4억4,000","1억3,000 ~ 2억2,000",62.48,3,23500,2020.8.10,https://new.land.naver.com/complexes/6218?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110422_93%2Fland_system_1303440169334hUpeM_JPEG%2FIMG_2652.jpg
신동양,1979,부산시 사하구 괴정동,273세대,총3동,85㎡ ~ 129㎡,"3억 ~ 4억4,000","1억3,000 ~ 2억2,000",82.98,3,34500,2020.10.13,https://new.land.naver.com/complexes/6218?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110422_93%2Fland_system_1303440169334hUpeM_JPEG%2FIMG_2652.jpg
신동양,1979,부산시 사하구 괴정동,273세대,총3동,85㎡ ~ 129㎡,"3억 ~ 4억4,000","1억3,000 ~ 2억2,000",82.98,3,32500,2020.11.5,https://new.land.naver.com/complexes/6218?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110422_93%2Fland_system_1303440169334hUpeM_JPEG%2FIMG_2652.jpg
신동양,1979,부산시 사하구 괴정동,273세대,총3동,85㎡ ~ 129㎡,"3억 ~ 4억4,000","1억3,000 ~ 2억2,000",62.48,6,24000,2021.2.8,https://new.land.naver.com/complexes/6218?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110422_93%2Fland_system_1303440169334hUpeM_JPEG%2FIMG_2652.jpg
신동양,1979,부산시 사하구 괴정동,273세대,총3동,85㎡ ~ 129㎡,"3억 ~ 4억4,000","1억3,000 ~ 2억2,000",62.48,5,32500,2021.5.8,https://new.land.naver.com/complexes/6218?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110422_93%2Fland_system_1303440169334hUpeM_JPEG%2FIMG_2652.jpg
신동양,1979,부산시 사하구 괴정동,273세대,총3동,85㎡ ~ 129㎡,"3억 ~ 4억4,000","1억3,000 ~ 2억2,000",62.48,10,34000,2021.5.10,https://new.land.naver.com/complexes/6218?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110422_93%2Fland_system_1303440169334hUpeM_JPEG%2FIMG_2652.jpg
신동양,1979,부산시 사하구 괴정동,273세대,총3동,85㎡ ~ 129㎡,"3억 ~ 4억4,000","1억3,000 ~ 2억2,000",62.48,10,33500,2021.10.15,https://new.land.naver.com/complexes/6218?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110422_93%2Fland_system_1303440169334hUpeM_JPEG%2FIMG_2652.jpg
신동양,1979,부산시 사하구 괴정동,273세대,총3동,85㎡ ~ 129㎡,"3억 ~ 4억4,000","1억3,000 ~ 2억2,000",82.98,11,40000,2021.11.2,https://new.land.naver.com/complexes/6218?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110422_93%2Fland_system_1303440169334hUpeM_JPEG%2FIMG_2652.jpg
신동양,1979,부산시 사하구 괴정동,273세대,총3동,85㎡ ~ 129㎡,"3억 ~ 4억4,000","1억3,000 ~ 2억2,000",62.48,3,32700,2022.3.30,https://new.land.naver.com/complexes/6218?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110422_93%2Fland_system_1303440169334hUpeM_JPEG%2FIMG_2652.jpg
크로바,1981,부산시 사하구 당리동,49세대,총1동,65㎡ ~ 66㎡,정보없음,정보없음,58.88,4,14500,2020.1.2,https://new.land.naver.com/complexes/10985?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA0MDNfMTUx%2FMDAxNDkxMjA2NjAzOTk0.SLEFYGP8ckG898X7SKexlqota0ShKSB3mv22NWhHPb4g.9mjByy4SDv_nE6qliqXCvjXJw8L4AmA50SEmKYOcRI8g.JPEG.wook0523%2F20170403_150912.jpg
남정해바라기맨션,1984,부산시 사하구 괴정동,40세대,총1동,55㎡ ~ 85㎡,정보없음,정보없음,49.23,5,16700,2020.2.14,https://new.land.naver.com/complexes/13205?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTAxMTNfMTA5%2FMDAxNjEwNTAzNDA5ODE4.XKyXoDvsNW3_f-8tp_tAJCPbbqR0bVXg1DBZVejlje8g.55GGN-bbPcV2jGG6yQqjZur6kbkdUC3h65_dFOIfpVog.PNG.sailermoon9%2F%25C8%25AD%25B8%25E9_%25C4%25B8%25C3%25B3_2021-01-13_110322.png
남정해바라기맨션,1984,부산시 사하구 괴정동,40세대,총1동,55㎡ ~ 85㎡,정보없음,정보없음,49.23,3,17800,2020.6.11,https://new.land.naver.com/complexes/13205?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTAxMTNfMTA5%2FMDAxNjEwNTAzNDA5ODE4.XKyXoDvsNW3_f-8tp_tAJCPbbqR0bVXg1DBZVejlje8g.55GGN-bbPcV2jGG6yQqjZur6kbkdUC3h65_dFOIfpVog.PNG.sailermoon9%2F%25C8%25AD%25B8%25E9_%25C4%25B8%25C3%25B3_2021-01-13_110322.png
태화,1975,부산시 사하구 괴정동,50세대,총1동,49㎡,정보없음,정보없음,49.45,1,25700,2020.3.27,https://new.land.naver.com/complexes/128076?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDEwMTZfMTUw%2FMDAxNjAyODE2Mjg2NDQ4.JPqL0PKQ4ZdRNtYOkCfJRbZLa6r7giwWfd7-5gyDufsg.ToNZrMcF8V-_Hc_g-tsv4HQafrqTbVx9otQ_fZc7OK0g.JPEG.hjlovemh90%2F20201016_092832.jpg
태화,1975,부산시 사하구 괴정동,50세대,총1동,49㎡,정보없음,정보없음,49.45,5,23000,2020.4.21,https://new.land.naver.com/complexes/128076?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDEwMTZfMTUw%2FMDAxNjAyODE2Mjg2NDQ4.JPqL0PKQ4ZdRNtYOkCfJRbZLa6r7giwWfd7-5gyDufsg.ToNZrMcF8V-_Hc_g-tsv4HQafrqTbVx9otQ_fZc7OK0g.JPEG.hjlovemh90%2F20201016_092832.jpg
태화,1975,부산시 사하구 괴정동,50세대,총1동,49㎡,정보없음,정보없음,49.45,2,21500,2020.4.27,https://new.land.naver.com/complexes/128076?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDEwMTZfMTUw%2FMDAxNjAyODE2Mjg2NDQ4.JPqL0PKQ4ZdRNtYOkCfJRbZLa6r7giwWfd7-5gyDufsg.ToNZrMcF8V-_Hc_g-tsv4HQafrqTbVx9otQ_fZc7OK0g.JPEG.hjlovemh90%2F20201016_092832.jpg
태화,1975,부산시 사하구 괴정동,50세대,총1동,49㎡,정보없음,정보없음,49.45,2,27000,2020.5.9,https://new.land.naver.com/complexes/128076?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDEwMTZfMTUw%2FMDAxNjAyODE2Mjg2NDQ4.JPqL0PKQ4ZdRNtYOkCfJRbZLa6r7giwWfd7-5gyDufsg.ToNZrMcF8V-_Hc_g-tsv4HQafrqTbVx9otQ_fZc7OK0g.JPEG.hjlovemh90%2F20201016_092832.jpg
